	Plate	Well	Frames	Well Number	Control Type	Original Gene Target	Plate_Map_Name	Gene_Replicate	Site	DNA
231	LT0008_14	C4	50	52	positive control	ENSG00000149503	LT0008_14_52	1	1	LT0008_14/LT0008_14_52_50.tif
232	LT0008_14	C15	50	63	negative control	negative control	LT0008_14_63	1	1	LT0008_14/LT0008_14_63_50.tif
233	LT0008_14	D2	50	74	negative control	negative control	LT0008_14_74	1	1	LT0008_14/LT0008_14_74_50.tif
234	LT0008_14	N3	50	315	negative control	negative control	LT0008_14_315	1	1	LT0008_14/LT0008_14_315_50.tif
235	LT0008_14	O16	50	352	negative control	negative control	LT0008_14_352	1	1	LT0008_14/LT0008_14_352_50.tif
236	LT0008_31	A4	50	4	positive control	ENSG00000149503	LT0008_31_4	1	1	LT0008_31/LT0008_31_4_50.tif
237	LT0008_31	A15	50	15	negative control	negative control	LT0008_31_15	1	1	LT0008_31/LT0008_31_15_50.tif
238	LT0008_31	B2	50	26	negative control	negative control	LT0008_31_26	1	1	LT0008_31/LT0008_31_26_50.tif
239	LT0008_31	C1	50	49	positive control	ENSG00000149503	LT0008_31_49	1	1	LT0008_31/LT0008_31_49_50.tif
240	LT0008_31	C4	50	52	positive control	ENSG00000149503	LT0008_31_52	1	1	LT0008_31/LT0008_31_52_50.tif
241	LT0008_31	C15	50	63	negative control	negative control	LT0008_31_63	1	1	LT0008_31/LT0008_31_63_50.tif
242	LT0008_31	D2	50	74	negative control	negative control	LT0008_31_74	1	1	LT0008_31/LT0008_31_74_50.tif
243	LT0008_31	M16	50	304	negative control	negative control	LT0008_31_304	1	1	LT0008_31/LT0008_31_304_50.tif
244	LT0008_31	N3	50	315	negative control	negative control	LT0008_31_315	1	1	LT0008_31/LT0008_31_315_50.tif
245	LT0008_31	O16	50	352	negative control	negative control	LT0008_31_352	1	1	LT0008_31/LT0008_31_352_50.tif
246	LT0009_05	A4	50	4	positive control	ENSG00000149503	LT0009_05_4	1	1	LT0009_05/LT0009_05_4_50.tif
247	LT0009_05	A15	50	15	negative control	negative control	LT0009_05_15	1	1	LT0009_05/LT0009_05_15_50.tif
248	LT0009_05	B2	50	26	negative control	negative control	LT0009_05_26	1	1	LT0009_05/LT0009_05_26_50.tif
249	LT0009_05	C1	50	49	positive control	ENSG00000149503	LT0009_05_49	1	1	LT0009_05/LT0009_05_49_50.tif
250	LT0009_05	C4	50	52	positive control	ENSG00000149503	LT0009_05_52	1	1	LT0009_05/LT0009_05_52_50.tif
251	LT0009_05	C15	50	63	negative control	negative control	LT0009_05_63	1	1	LT0009_05/LT0009_05_63_50.tif
252	LT0009_05	D2	50	74	negative control	negative control	LT0009_05_74	1	1	LT0009_05/LT0009_05_74_50.tif
253	LT0009_05	M16	50	304	negative control	negative control	LT0009_05_304	1	1	LT0009_05/LT0009_05_304_50.tif
254	LT0009_05	N3	50	315	negative control	negative control	LT0009_05_315	1	1	LT0009_05/LT0009_05_315_50.tif
255	LT0009_05	O16	50	352	negative control	negative control	LT0009_05_352	1	1	LT0009_05/LT0009_05_352_50.tif
256	LT0009_07	A4	50	4	positive control	ENSG00000149503	LT0009_07_4	1	1	LT0009_07/LT0009_07_4_50.tif
257	LT0009_07	A15	50	15	negative control	negative control	LT0009_07_15	1	1	LT0009_07/LT0009_07_15_50.tif
258	LT0009_07	B2	50	26	negative control	negative control	LT0009_07_26	1	1	LT0009_07/LT0009_07_26_50.tif
259	LT0009_07	C1	50	49	positive control	ENSG00000149503	LT0009_07_49	1	1	LT0009_07/LT0009_07_49_50.tif
260	LT0009_07	C4	50	52	positive control	ENSG00000149503	LT0009_07_52	1	1	LT0009_07/LT0009_07_52_50.tif
261	LT0009_07	C15	50	63	negative control	negative control	LT0009_07_63	1	1	LT0009_07/LT0009_07_63_50.tif
262	LT0009_07	D2	50	74	negative control	negative control	LT0009_07_74	1	1	LT0009_07/LT0009_07_74_50.tif
263	LT0009_07	M16	50	304	negative control	negative control	LT0009_07_304	1	1	LT0009_07/LT0009_07_304_50.tif
264	LT0009_07	N3	50	315	negative control	negative control	LT0009_07_315	1	1	LT0009_07/LT0009_07_315_50.tif
265	LT0009_07	O16	50	352	negative control	negative control	LT0009_07_352	1	1	LT0009_07/LT0009_07_352_50.tif
266	LT0009_14	A4	50	4	positive control	ENSG00000149503	LT0009_14_4	1	1	LT0009_14/LT0009_14_4_50.tif
267	LT0009_14	A15	50	15	negative control	negative control	LT0009_14_15	1	1	LT0009_14/LT0009_14_15_50.tif
268	LT0009_14	B2	50	26	negative control	negative control	LT0009_14_26	1	1	LT0009_14/LT0009_14_26_50.tif
269	LT0009_14	C1	50	49	positive control	ENSG00000149503	LT0009_14_49	1	1	LT0009_14/LT0009_14_49_50.tif
270	LT0009_14	C15	50	63	negative control	negative control	LT0009_14_63	1	1	LT0009_14/LT0009_14_63_50.tif
271	LT0009_14	D2	50	74	negative control	negative control	LT0009_14_74	1	1	LT0009_14/LT0009_14_74_50.tif
272	LT0009_14	M16	50	304	negative control	negative control	LT0009_14_304	1	1	LT0009_14/LT0009_14_304_50.tif
273	LT0009_14	N3	50	315	negative control	negative control	LT0009_14_315	1	1	LT0009_14/LT0009_14_315_50.tif
274	LT0009_14	O16	50	352	negative control	negative control	LT0009_14_352	1	1	LT0009_14/LT0009_14_352_50.tif
275	LT0010_06	A4	50	4	positive control	ENSG00000149503	LT0010_06_4	1	1	LT0010_06/LT0010_06_4_50.tif
276	LT0010_06	A15	50	15	negative control	negative control	LT0010_06_15	1	1	LT0010_06/LT0010_06_15_50.tif
277	LT0010_06	B2	50	26	negative control	negative control	LT0010_06_26	1	1	LT0010_06/LT0010_06_26_50.tif
278	LT0010_06	C1	50	49	positive control	ENSG00000149503	LT0010_06_49	1	1	LT0010_06/LT0010_06_49_50.tif
279	LT0010_06	C4	50	52	positive control	ENSG00000149503	LT0010_06_52	1	1	LT0010_06/LT0010_06_52_50.tif
280	LT0010_06	C15	50	63	negative control	negative control	LT0010_06_63	1	1	LT0010_06/LT0010_06_63_50.tif
281	LT0010_06	D2	50	74	negative control	negative control	LT0010_06_74	1	1	LT0010_06/LT0010_06_74_50.tif
282	LT0010_06	M16	50	304	negative control	negative control	LT0010_06_304	1	1	LT0010_06/LT0010_06_304_50.tif
283	LT0010_06	N3	50	315	negative control	negative control	LT0010_06_315	1	1	LT0010_06/LT0010_06_315_50.tif
284	LT0010_06	O16	50	352	negative control	negative control	LT0010_06_352	1	1	LT0010_06/LT0010_06_352_50.tif
285	LT0010_26	A4	50	4	positive control	ENSG00000149503	LT0010_26_4	1	1	LT0010_26/LT0010_26_4_50.tif
286	LT0010_26	A15	50	15	negative control	negative control	LT0010_26_15	1	1	LT0010_26/LT0010_26_15_50.tif
287	LT0010_26	B2	50	26	negative control	negative control	LT0010_26_26	1	1	LT0010_26/LT0010_26_26_50.tif
288	LT0010_26	C1	50	49	positive control	ENSG00000149503	LT0010_26_49	1	1	LT0010_26/LT0010_26_49_50.tif
289	LT0010_26	C4	50	52	positive control	ENSG00000149503	LT0010_26_52	1	1	LT0010_26/LT0010_26_52_50.tif
290	LT0010_26	C15	50	63	negative control	negative control	LT0010_26_63	1	1	LT0010_26/LT0010_26_63_50.tif
291	LT0010_26	D2	50	74	negative control	negative control	LT0010_26_74	1	1	LT0010_26/LT0010_26_74_50.tif
292	LT0010_26	M16	50	304	negative control	negative control	LT0010_26_304	1	1	LT0010_26/LT0010_26_304_50.tif
293	LT0010_26	N3	50	315	negative control	negative control	LT0010_26_315	1	1	LT0010_26/LT0010_26_315_50.tif
294	LT0010_26	O16	50	352	negative control	negative control	LT0010_26_352	1	1	LT0010_26/LT0010_26_352_50.tif
295	LT0010_27	A4	50	4	positive control	ENSG00000149503	LT0010_27_4	1	1	LT0010_27/LT0010_27_4_50.tif
296	LT0010_27	A15	50	15	negative control	negative control	LT0010_27_15	1	1	LT0010_27/LT0010_27_15_50.tif
297	LT0010_27	B2	50	26	negative control	negative control	LT0010_27_26	1	1	LT0010_27/LT0010_27_26_50.tif
298	LT0010_27	C1	50	49	positive control	ENSG00000149503	LT0010_27_49	1	1	LT0010_27/LT0010_27_49_50.tif
299	LT0010_27	C4	50	52	positive control	ENSG00000149503	LT0010_27_52	1	1	LT0010_27/LT0010_27_52_50.tif
300	LT0010_27	C15	50	63	negative control	negative control	LT0010_27_63	1	1	LT0010_27/LT0010_27_63_50.tif
301	LT0010_27	D2	50	74	negative control	negative control	LT0010_27_74	1	1	LT0010_27/LT0010_27_74_50.tif
302	LT0010_27	M16	50	304	negative control	negative control	LT0010_27_304	1	1	LT0010_27/LT0010_27_304_50.tif
303	LT0010_27	N3	50	315	negative control	negative control	LT0010_27_315	1	1	LT0010_27/LT0010_27_315_50.tif
304	LT0010_27	O16	50	352	negative control	negative control	LT0010_27_352	1	1	LT0010_27/LT0010_27_352_50.tif
305	LT0011_07	A4	50	4	positive control	ENSG00000149503	LT0011_07_4	1	1	LT0011_07/LT0011_07_4_50.tif
306	LT0011_07	A15	50	15	negative control	negative control	LT0011_07_15	1	1	LT0011_07/LT0011_07_15_50.tif
307	LT0011_07	B2	50	26	negative control	negative control	LT0011_07_26	1	1	LT0011_07/LT0011_07_26_50.tif
308	LT0011_07	C1	50	49	positive control	ENSG00000149503	LT0011_07_49	1	1	LT0011_07/LT0011_07_49_50.tif
309	LT0011_07	C4	50	52	positive control	ENSG00000149503	LT0011_07_52	1	1	LT0011_07/LT0011_07_52_50.tif
310	LT0011_07	C15	50	63	negative control	negative control	LT0011_07_63	1	1	LT0011_07/LT0011_07_63_50.tif
311	LT0011_07	D2	50	74	negative control	negative control	LT0011_07_74	1	1	LT0011_07/LT0011_07_74_50.tif
312	LT0011_07	M16	50	304	negative control	negative control	LT0011_07_304	1	1	LT0011_07/LT0011_07_304_50.tif
313	LT0011_07	N3	50	315	negative control	negative control	LT0011_07_315	1	1	LT0011_07/LT0011_07_315_50.tif
314	LT0011_07	O16	50	352	negative control	negative control	LT0011_07_352	1	1	LT0011_07/LT0011_07_352_50.tif
315	LT0011_26	A4	50	4	positive control	ENSG00000149503	LT0011_26_4	1	1	LT0011_26/LT0011_26_4_50.tif
316	LT0011_26	A15	50	15	negative control	negative control	LT0011_26_15	1	1	LT0011_26/LT0011_26_15_50.tif
317	LT0011_26	B2	50	26	negative control	negative control	LT0011_26_26	1	1	LT0011_26/LT0011_26_26_50.tif
318	LT0011_26	C1	50	49	positive control	ENSG00000149503	LT0011_26_49	1	1	LT0011_26/LT0011_26_49_50.tif
319	LT0011_26	C4	50	52	positive control	ENSG00000149503	LT0011_26_52	1	1	LT0011_26/LT0011_26_52_50.tif
320	LT0011_26	C15	50	63	negative control	negative control	LT0011_26_63	1	1	LT0011_26/LT0011_26_63_50.tif
321	LT0011_26	D2	50	74	negative control	negative control	LT0011_26_74	1	1	LT0011_26/LT0011_26_74_50.tif
322	LT0011_26	M16	50	304	negative control	negative control	LT0011_26_304	1	1	LT0011_26/LT0011_26_304_50.tif
323	LT0011_26	N3	50	315	negative control	negative control	LT0011_26_315	1	1	LT0011_26/LT0011_26_315_50.tif
324	LT0011_26	O16	50	352	negative control	negative control	LT0011_26_352	1	1	LT0011_26/LT0011_26_352_50.tif
325	LT0011_30	A4	50	4	positive control	ENSG00000149503	LT0011_30_4	1	1	LT0011_30/LT0011_30_4_50.tif
326	LT0011_30	A15	50	15	negative control	negative control	LT0011_30_15	1	1	LT0011_30/LT0011_30_15_50.tif
327	LT0011_30	B2	50	26	negative control	negative control	LT0011_30_26	1	1	LT0011_30/LT0011_30_26_50.tif
328	LT0011_30	C1	50	49	positive control	ENSG00000149503	LT0011_30_49	1	1	LT0011_30/LT0011_30_49_50.tif
329	LT0011_30	C4	50	52	positive control	ENSG00000149503	LT0011_30_52	1	1	LT0011_30/LT0011_30_52_50.tif
330	LT0011_30	C15	50	63	negative control	negative control	LT0011_30_63	1	1	LT0011_30/LT0011_30_63_50.tif
331	LT0011_30	D2	50	74	negative control	negative control	LT0011_30_74	1	1	LT0011_30/LT0011_30_74_50.tif
332	LT0011_30	M16	50	304	negative control	negative control	LT0011_30_304	1	1	LT0011_30/LT0011_30_304_50.tif
333	LT0011_30	N3	50	315	negative control	negative control	LT0011_30_315	1	1	LT0011_30/LT0011_30_315_50.tif
334	LT0011_30	O16	50	352	negative control	negative control	LT0011_30_352	1	1	LT0011_30/LT0011_30_352_50.tif
335	LT0012_25	A4	50	4	positive control	ENSG00000149503	LT0012_25_4	1	1	LT0012_25/LT0012_25_4_50.tif
336	LT0012_25	A15	50	15	negative control	negative control	LT0012_25_15	1	1	LT0012_25/LT0012_25_15_50.tif
337	LT0012_25	B2	50	26	negative control	negative control	LT0012_25_26	1	1	LT0012_25/LT0012_25_26_50.tif
338	LT0012_25	C1	50	49	positive control	ENSG00000149503	LT0012_25_49	1	1	LT0012_25/LT0012_25_49_50.tif
339	LT0012_25	C4	50	52	positive control	ENSG00000149503	LT0012_25_52	1	1	LT0012_25/LT0012_25_52_50.tif
340	LT0012_25	C15	50	63	negative control	negative control	LT0012_25_63	1	1	LT0012_25/LT0012_25_63_50.tif
341	LT0012_25	D2	50	74	negative control	negative control	LT0012_25_74	1	1	LT0012_25/LT0012_25_74_50.tif
342	LT0012_25	M16	50	304	negative control	negative control	LT0012_25_304	1	1	LT0012_25/LT0012_25_304_50.tif
343	LT0012_25	N3	50	315	negative control	negative control	LT0012_25_315	1	1	LT0012_25/LT0012_25_315_50.tif
344	LT0012_25	O16	50	352	negative control	negative control	LT0012_25_352	1	1	LT0012_25/LT0012_25_352_50.tif
345	LT0012_27	A4	50	4	positive control	ENSG00000149503	LT0012_27_4	1	1	LT0012_27/LT0012_27_4_50.tif
346	LT0012_27	A15	50	15	negative control	negative control	LT0012_27_15	1	1	LT0012_27/LT0012_27_15_50.tif
347	LT0012_27	B2	50	26	negative control	negative control	LT0012_27_26	1	1	LT0012_27/LT0012_27_26_50.tif
348	LT0012_27	C1	50	49	positive control	ENSG00000149503	LT0012_27_49	1	1	LT0012_27/LT0012_27_49_50.tif
349	LT0012_27	C4	50	52	positive control	ENSG00000149503	LT0012_27_52	1	1	LT0012_27/LT0012_27_52_50.tif
350	LT0012_27	C15	50	63	negative control	negative control	LT0012_27_63	1	1	LT0012_27/LT0012_27_63_50.tif
351	LT0012_27	D2	50	74	negative control	negative control	LT0012_27_74	1	1	LT0012_27/LT0012_27_74_50.tif
352	LT0012_27	M16	50	304	negative control	negative control	LT0012_27_304	1	1	LT0012_27/LT0012_27_304_50.tif
353	LT0012_27	N3	50	315	negative control	negative control	LT0012_27_315	1	1	LT0012_27/LT0012_27_315_50.tif
354	LT0012_27	O16	50	352	negative control	negative control	LT0012_27_352	1	1	LT0012_27/LT0012_27_352_50.tif
355	LT0012_29	A4	50	4	positive control	ENSG00000149503	LT0012_29_4	1	1	LT0012_29/LT0012_29_4_50.tif
356	LT0012_29	A15	50	15	negative control	negative control	LT0012_29_15	1	1	LT0012_29/LT0012_29_15_50.tif
357	LT0012_29	B2	50	26	negative control	negative control	LT0012_29_26	1	1	LT0012_29/LT0012_29_26_50.tif
358	LT0012_29	C1	50	49	positive control	ENSG00000149503	LT0012_29_49	1	1	LT0012_29/LT0012_29_49_50.tif
359	LT0012_29	C4	50	52	positive control	ENSG00000149503	LT0012_29_52	1	1	LT0012_29/LT0012_29_52_50.tif
360	LT0012_29	C15	50	63	negative control	negative control	LT0012_29_63	1	1	LT0012_29/LT0012_29_63_50.tif
361	LT0012_29	D2	50	74	negative control	negative control	LT0012_29_74	1	1	LT0012_29/LT0012_29_74_50.tif
362	LT0012_29	M16	50	304	negative control	negative control	LT0012_29_304	1	1	LT0012_29/LT0012_29_304_50.tif
363	LT0012_29	N3	50	315	negative control	negative control	LT0012_29_315	1	1	LT0012_29/LT0012_29_315_50.tif
364	LT0012_29	O16	50	352	negative control	negative control	LT0012_29_352	1	1	LT0012_29/LT0012_29_352_50.tif
365	LT0013_11	A4	50	4	positive control	ENSG00000149503	LT0013_11_4	1	1	LT0013_11/LT0013_11_4_50.tif
366	LT0013_11	A15	50	15	negative control	negative control	LT0013_11_15	1	1	LT0013_11/LT0013_11_15_50.tif
367	LT0013_11	B2	50	26	negative control	negative control	LT0013_11_26	1	1	LT0013_11/LT0013_11_26_50.tif
368	LT0013_11	C1	50	49	positive control	ENSG00000149503	LT0013_11_49	1	1	LT0013_11/LT0013_11_49_50.tif
369	LT0013_11	C4	50	52	positive control	ENSG00000149503	LT0013_11_52	1	1	LT0013_11/LT0013_11_52_50.tif
370	LT0013_11	C15	50	63	negative control	negative control	LT0013_11_63	1	1	LT0013_11/LT0013_11_63_50.tif
371	LT0013_11	D2	50	74	negative control	negative control	LT0013_11_74	1	1	LT0013_11/LT0013_11_74_50.tif
372	LT0013_11	M16	50	304	negative control	negative control	LT0013_11_304	1	1	LT0013_11/LT0013_11_304_50.tif
373	LT0013_11	N3	50	315	negative control	negative control	LT0013_11_315	1	1	LT0013_11/LT0013_11_315_50.tif
374	LT0013_11	O16	50	352	negative control	negative control	LT0013_11_352	1	1	LT0013_11/LT0013_11_352_50.tif
375	LT0013_38	A4	50	4	positive control	ENSG00000149503	LT0013_38_4	1	1	LT0013_38/LT0013_38_4_50.tif
376	LT0013_38	A15	50	15	negative control	negative control	LT0013_38_15	1	1	LT0013_38/LT0013_38_15_50.tif
377	LT0013_38	B2	50	26	negative control	negative control	LT0013_38_26	1	1	LT0013_38/LT0013_38_26_50.tif
378	LT0013_38	C1	50	49	positive control	ENSG00000149503	LT0013_38_49	1	1	LT0013_38/LT0013_38_49_50.tif
379	LT0013_38	C4	50	52	positive control	ENSG00000149503	LT0013_38_52	1	1	LT0013_38/LT0013_38_52_50.tif
380	LT0013_38	C15	50	63	negative control	negative control	LT0013_38_63	1	1	LT0013_38/LT0013_38_63_50.tif
381	LT0013_38	D2	50	74	negative control	negative control	LT0013_38_74	1	1	LT0013_38/LT0013_38_74_50.tif
382	LT0013_38	M16	50	304	negative control	negative control	LT0013_38_304	1	1	LT0013_38/LT0013_38_304_50.tif
383	LT0013_38	N3	50	315	negative control	negative control	LT0013_38_315	1	1	LT0013_38/LT0013_38_315_50.tif
384	LT0013_38	O16	50	352	negative control	negative control	LT0013_38_352	1	1	LT0013_38/LT0013_38_352_50.tif
385	LT0013_42	A4	50	4	positive control	ENSG00000149503	LT0013_42_4	1	1	LT0013_42/LT0013_42_4_50.tif
386	LT0013_42	A15	50	15	negative control	negative control	LT0013_42_15	1	1	LT0013_42/LT0013_42_15_50.tif
387	LT0013_42	B2	50	26	negative control	negative control	LT0013_42_26	1	1	LT0013_42/LT0013_42_26_50.tif
388	LT0013_42	C1	50	49	positive control	ENSG00000149503	LT0013_42_49	1	1	LT0013_42/LT0013_42_49_50.tif
389	LT0013_42	C4	50	52	positive control	ENSG00000149503	LT0013_42_52	1	1	LT0013_42/LT0013_42_52_50.tif
390	LT0013_42	C15	50	63	negative control	negative control	LT0013_42_63	1	1	LT0013_42/LT0013_42_63_50.tif
391	LT0013_42	D2	50	74	negative control	negative control	LT0013_42_74	1	1	LT0013_42/LT0013_42_74_50.tif
392	LT0013_42	M16	50	304	negative control	negative control	LT0013_42_304	1	1	LT0013_42/LT0013_42_304_50.tif
393	LT0013_42	N3	50	315	negative control	negative control	LT0013_42_315	1	1	LT0013_42/LT0013_42_315_50.tif
394	LT0013_42	O16	50	352	negative control	negative control	LT0013_42_352	1	1	LT0013_42/LT0013_42_352_50.tif
395	LT0014_01	A4	50	4	positive control	ENSG00000149503	LT0014_01_4	1	1	LT0014_01/LT0014_01_4_50.tif
396	LT0014_01	A15	50	15	negative control	negative control	LT0014_01_15	1	1	LT0014_01/LT0014_01_15_50.tif
397	LT0014_01	B2	50	26	negative control	negative control	LT0014_01_26	1	1	LT0014_01/LT0014_01_26_50.tif
398	LT0014_01	C1	50	49	positive control	ENSG00000149503	LT0014_01_49	1	1	LT0014_01/LT0014_01_49_50.tif
399	LT0014_01	C4	50	52	positive control	ENSG00000149503	LT0014_01_52	1	1	LT0014_01/LT0014_01_52_50.tif
400	LT0014_01	C15	50	63	negative control	negative control	LT0014_01_63	1	1	LT0014_01/LT0014_01_63_50.tif
401	LT0014_01	D2	50	74	negative control	negative control	LT0014_01_74	1	1	LT0014_01/LT0014_01_74_50.tif
402	LT0014_01	M16	50	304	negative control	negative control	LT0014_01_304	1	1	LT0014_01/LT0014_01_304_50.tif
403	LT0014_01	N3	50	315	negative control	negative control	LT0014_01_315	1	1	LT0014_01/LT0014_01_315_50.tif
404	LT0014_01	O16	50	352	negative control	negative control	LT0014_01_352	1	1	LT0014_01/LT0014_01_352_50.tif
405	LT0014_12	A4	50	4	positive control	ENSG00000149503	LT0014_12_4	1	1	LT0014_12/LT0014_12_4_50.tif
406	LT0014_12	A15	50	15	negative control	negative control	LT0014_12_15	1	1	LT0014_12/LT0014_12_15_50.tif
407	LT0014_12	B2	50	26	negative control	negative control	LT0014_12_26	1	1	LT0014_12/LT0014_12_26_50.tif
408	LT0014_12	C1	50	49	positive control	ENSG00000149503	LT0014_12_49	1	1	LT0014_12/LT0014_12_49_50.tif
409	LT0014_12	C4	50	52	positive control	ENSG00000149503	LT0014_12_52	1	1	LT0014_12/LT0014_12_52_50.tif
410	LT0014_12	C15	50	63	negative control	negative control	LT0014_12_63	1	1	LT0014_12/LT0014_12_63_50.tif
411	LT0014_12	D2	50	74	negative control	negative control	LT0014_12_74	1	1	LT0014_12/LT0014_12_74_50.tif
412	LT0014_12	M16	50	304	negative control	negative control	LT0014_12_304	1	1	LT0014_12/LT0014_12_304_50.tif
413	LT0014_12	N3	50	315	negative control	negative control	LT0014_12_315	1	1	LT0014_12/LT0014_12_315_50.tif
414	LT0014_12	O16	50	352	negative control	negative control	LT0014_12_352	1	1	LT0014_12/LT0014_12_352_50.tif
415	LT0014_23	A4	50	4	positive control	ENSG00000149503	LT0014_23_4	1	1	LT0014_23/LT0014_23_4_50.tif
416	LT0014_23	A15	50	15	negative control	negative control	LT0014_23_15	1	1	LT0014_23/LT0014_23_15_50.tif
417	LT0014_23	B2	50	26	negative control	negative control	LT0014_23_26	1	1	LT0014_23/LT0014_23_26_50.tif
418	LT0014_23	C4	50	52	positive control	ENSG00000149503	LT0014_23_52	1	1	LT0014_23/LT0014_23_52_50.tif
419	LT0014_23	C15	50	63	negative control	negative control	LT0014_23_63	1	1	LT0014_23/LT0014_23_63_50.tif
420	LT0014_23	D2	50	74	negative control	negative control	LT0014_23_74	1	1	LT0014_23/LT0014_23_74_50.tif
421	LT0014_23	M16	50	304	negative control	negative control	LT0014_23_304	1	1	LT0014_23/LT0014_23_304_50.tif
422	LT0014_23	N3	50	315	negative control	negative control	LT0014_23_315	1	1	LT0014_23/LT0014_23_315_50.tif
423	LT0014_23	O16	50	352	negative control	negative control	LT0014_23_352	1	1	LT0014_23/LT0014_23_352_50.tif
424	LT0015_10	A4	50	4	positive control	ENSG00000149503	LT0015_10_4	1	1	LT0015_10/LT0015_10_4_50.tif
425	LT0015_10	A15	50	15	negative control	negative control	LT0015_10_15	1	1	LT0015_10/LT0015_10_15_50.tif
426	LT0015_10	B2	50	26	negative control	negative control	LT0015_10_26	1	1	LT0015_10/LT0015_10_26_50.tif
427	LT0015_10	C1	50	49	positive control	ENSG00000149503	LT0015_10_49	1	1	LT0015_10/LT0015_10_49_50.tif
428	LT0015_10	C4	50	52	positive control	ENSG00000149503	LT0015_10_52	1	1	LT0015_10/LT0015_10_52_50.tif
429	LT0015_10	C15	50	63	negative control	negative control	LT0015_10_63	1	1	LT0015_10/LT0015_10_63_50.tif
